ID,ID2,"Item title","Final URL","Image URL","Item subtitle","Item description","Item category",Price,"Sale price"
1840,,"Букеты из клубники Нежный шарм",https://veryberrylab.ru/product/SsobolGM/,https://veryberrylab.ru/upload/iblock/998/998acd4848cba75a81fe06b26869529d.JPG,,"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.",2,"4780.00 RUB",
1841,,"Букеты из клубники Нежный шарм",https://veryberrylab.ru/product/SsobolM/,https://veryberrylab.ru/upload/iblock/7ac/7acd937da9e1eb45a648bf8fb93d0cc7.JPG,,"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.",2,"4490.00 RUB",
1842,,"Букеты из клубники Нежный шарм",https://veryberrylab.ru/product/SsobolEM/,https://veryberrylab.ru/upload/iblock/5be/5be386d486e68640b56dc784eb37e29a.jpg,,"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.",2,"4880.00 RUB",
1843,,"Букеты из клубники Нежный шарм",https://veryberrylab.ru/product/SsobolE/,https://veryberrylab.ru/upload/iblock/fc5/fc52489e2e64e5ad27de1e854206c957.jpg,,"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.",2,"4490.00 RUB",
1844,,"Букеты из клубники Нежный шарм",https://veryberrylab.ru/product/Wsobol/,https://veryberrylab.ru/upload/iblock/704/704f25cae5a169e330868ae03f753c88.JPG,,"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.",2,"4100.00 RUB",
1845,,"Букеты из клубники Нежный шарм",https://veryberrylab.ru/product/WsobolG/,https://veryberrylab.ru/upload/iblock/b7f/b7faeae4d4217d1de1ac292bf49e1c85.JPG,,"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.",2,"4390.00 RUB",
1846,,"Букеты из клубники Нежный шарм",https://veryberrylab.ru/product/WsobolGE/,https://veryberrylab.ru/upload/iblock/9cf/9cf91fedeb651fabc62c2a6e338becb2.JPG,,"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.",2,"4780.00 RUB",
1847,,"Букеты из клубники Нежный шарм",https://veryberrylab.ru/product/WSobolGEM/,https://veryberrylab.ru/upload/iblock/765/7652be0d8d3bf28d3a5df0b7887a7fa7.JPG,,"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.",2,"5170.00 RUB",
1848,,"Букеты из клубники Нежный шарм",https://veryberrylab.ru/product/WsobolGM/,https://veryberrylab.ru/upload/iblock/e32/e329804eec2bda72f909adabb2ef3a42.JPG,,"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.",2,"4780.00 RUB",
1849,,"Букеты из клубники Нежный шарм",https://veryberrylab.ru/product/WsobolM/,https://veryberrylab.ru/upload/iblock/6b1/6b1f5d7e329624607d56b6dfb1c39dcc.jpg,,"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.",2,"4490.00 RUB",
1850,,"Букеты из клубники Нежный шарм",https://veryberrylab.ru/product/WsobolME/,https://veryberrylab.ru/upload/iblock/5c4/5c4c7b7beadbc13ca990859f2456587b.JPG,,"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.",2,"4880.00 RUB",
1851,,"Букеты из клубники Нежный шарм",https://veryberrylab.ru/product/WsobolE/,https://veryberrylab.ru/upload/iblock/636/6365c207bcaedfbbd4e4d1b5f3b8fab4.JPG,,"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.",2,"4490.00 RUB",
1852,,"Букеты из клубники Нежный шарм",https://veryberrylab.ru/product/Osobol/,https://veryberrylab.ru/upload/iblock/fc9/fc9d9b657a01bb7c047fe591ca5a02e9.jpg,,"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.",2,"4100.00 RUB",
1853,,"Букеты из клубники Нежный шарм",https://veryberrylab.ru/product/Osobolgg/,https://veryberrylab.ru/upload/iblock/b25/b2563fabce7427c2799b78fe6efd8dac.jpg,,"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.",2,"4390.00 RUB",
1854,,"Букеты из клубники Нежный шарм",https://veryberrylab.ru/product/OsobolGEE/,https://veryberrylab.ru/upload/iblock/53d/53dd7489cfd9f5dd99e6e0b1d7936276.jpg,,"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.",2,"4780.00 RUB",
1855,,"Букеты из клубники Нежный шарм",https://veryberrylab.ru/product/Osobolgeem/,https://veryberrylab.ru/upload/iblock/b14/b1484746713e87787a6f8e9894bbc62e.jpg,,"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.",2,"5170.00 RUB",
1856,,"Букеты из клубники Нежный шарм",https://veryberrylab.ru/product/Osobolgm/,https://veryberrylab.ru/upload/iblock/614/614c45ec89d8ee5dc9924dc38aa69e3e.JPG,,"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.",2,"4780.00 RUB",
1857,,"Букеты из клубники Нежный шарм",https://veryberrylab.ru/product/Osobolm/,https://veryberrylab.ru/upload/iblock/19d/19d88d911afc8b552400bfa8c8c7e8dd.JPG,,"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.",2,"4490.00 RUB",
1858,,"Букеты из клубники Нежный шарм",https://veryberrylab.ru/product/OsobolME/,https://veryberrylab.ru/upload/iblock/d8a/d8a9f49a6cab4dcf339a89683b7d3024.jpg,,"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.",2,"4880.00 RUB",
1859,,"Букеты из клубники Нежный шарм",https://veryberrylab.ru/product/OsobolEE/,https://veryberrylab.ru/upload/iblock/1fc/1fc1cb0cdf6fa3e388139adc1a609e1c.JPG,,"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.",2,"4490.00 RUB",
2217,,"Букеты из клубники МОЛНИЕНОСНАЯ ДОСТАВКА!",https://veryberrylab.ru/product/molnienosnaya-dostavka/,https://veryberrylab.ru/upload/iblock/7b6/7b6bec922d384962303a790860476b25.JPG,,,2,"2500.00 RUB",
622,,"Букеты из клубники Крем-брюле",https://veryberrylab.ru/product/krem-bryule/,https://veryberrylab.ru/upload/iblock/41f/41f6d910493008083fae9d91d47cae48.JPG,,"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.",2,"4490.00 RUB",
623,,"Букеты из клубники Крем-брюле",https://veryberrylab.ru/product/krem-bryule123321/,https://veryberrylab.ru/upload/iblock/7ab/7ab4cb53868f8d91e04e6fa370b2c9ef.JPG,,"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.",2,"4490.00 RUB",
624,,"Букеты из клубники Крем-брюле",https://veryberrylab.ru/product/mg/,https://veryberrylab.ru/upload/iblock/37f/37f84ab1bfd011683e21810c6864223c.JPG,,"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.",2,"4790.00 RUB",
625,,"Букеты из клубники Крем-брюле",https://veryberrylab.ru/product/mge/,https://veryberrylab.ru/upload/iblock/e05/e05f5f50e1d1fdc6aeb41edda50ba95a.JPG,,"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.",2,"5290.00 RUB",
626,,"Букеты из клубники Крем-брюле",https://veryberrylab.ru/product/mgem/,https://veryberrylab.ru/upload/iblock/546/54695046699288aed8146e2609c61079.JPG,,"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.",2,"5690.00 RUB",
627,,"Букеты из клубники Крем-брюле",https://veryberrylab.ru/product/mgm/,https://veryberrylab.ru/upload/iblock/85f/85fe0d103e9e7e012a7f8faadc0dc676.JPG,,"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.",2,"5290.00 RUB",
628,,"Букеты из клубники Крем-брюле",https://veryberrylab.ru/product/me/,https://veryberrylab.ru/upload/iblock/c62/c62ab9252e4f17365c4e0987bebf9b66.JPG,,"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.",2,"4890.00 RUB",
629,,"Букеты из клубники Крем-брюле",https://veryberrylab.ru/product/mem/,https://veryberrylab.ru/upload/iblock/00b/00b897d8d355d5ac2b03ea243e2495e7.JPG,,"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.",2,"5390.00 RUB",
630,,"Букеты из клубники Крем-брюле",https://veryberrylab.ru/product/mm/,https://veryberrylab.ru/upload/iblock/0e1/0e1c21394960c33769f27e611e50186d.JPG,,"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.",2,"4890.00 RUB",
631,,"Букеты из клубники Крем-брюле",https://veryberrylab.ru/product/bmg1/,https://veryberrylab.ru/upload/iblock/7ef/7eff90a6bce55db6cc153bb2b729475e.JPG,,"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.",2,"4790.00 RUB",
632,,"Букеты из клубники Крем-брюле",https://veryberrylab.ru/product/bmge/,https://veryberrylab.ru/upload/iblock/c76/c76900f691d01dc31eefc6389bdc7494.JPG,,"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.",2,"5290.00 RUB",
633,,"Букеты из клубники Крем-брюле",https://veryberrylab.ru/product/bmgem/,https://veryberrylab.ru/upload/iblock/074/0748b7187f45190ab22a17ba93ec8f8b.JPG,,"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.",2,"5690.00 RUB",
634,,"Букеты из клубники Крем-брюле",https://veryberrylab.ru/product/bmgm/,https://veryberrylab.ru/upload/iblock/69d/69d71daf376e26be27257c8232190189.JPG,,"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.",2,"5290.00 RUB",
635,,"Букеты из клубники Крем-брюле",https://veryberrylab.ru/product/bme/,https://veryberrylab.ru/upload/iblock/120/1206d41ac0102c25ed898fbd81554447.JPG,,"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.",2,"4890.00 RUB",
636,,"Букеты из клубники Крем-брюле",https://veryberrylab.ru/product/bmem/,https://veryberrylab.ru/upload/iblock/da3/da3a81c12231d654ff5f1558cbfa1ce2.JPG,,"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.",2,"5390.00 RUB",
637,,"Букеты из клубники Крем-брюле",https://veryberrylab.ru/product/bmm/,https://veryberrylab.ru/upload/iblock/51b/51bd9d94786c862e9f18592a54f3f74a.JPG,,"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.",2,"4890.00 RUB",
638,,"Букеты из клубники Крем-брюле",https://veryberrylab.ru/product/SM1/,https://veryberrylab.ru/upload/iblock/b1a/b1a6c0589a0bbd42e272862b68c90f45.JPG,,"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.",2,"4490.00 RUB",
639,,"Букеты из клубники Крем-брюле",https://veryberrylab.ru/product/ssmg/,https://veryberrylab.ru/upload/iblock/699/699df36c2658fd8d67e5fb9c24f24350.JPG,,"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.",2,"4790.00 RUB",
641,,"Букеты из клубники Крем-брюле",https://veryberrylab.ru/product/ssmge/,https://veryberrylab.ru/upload/iblock/12c/12c7e3f7346c91eaaa2d21a313aa823a.JPG,,"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.",2,"5290.00 RUB",
642,,"Букеты из клубники Крем-брюле",https://veryberrylab.ru/product/ssmgem/,https://veryberrylab.ru/upload/iblock/3b6/3b609d9f4190dee406ed43ebf591d12b.JPG,,"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.",2,"5690.00 RUB",
643,,"Букеты из клубники Крем-брюле",https://veryberrylab.ru/product/ssmgm/,https://veryberrylab.ru/upload/iblock/7f0/7f08339e99c7bd4698ab7145baefb447.JPG,,"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.",2,"5290.00 RUB",
644,,"Букеты из клубники Крем-брюле",https://veryberrylab.ru/product/skme/,https://veryberrylab.ru/upload/iblock/4a9/4a9fd0cdf155d5a83b27aefb285d276a.JPG,,"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.",2,"4890.00 RUB",
646,,"Букеты из клубники Крем-брюле",https://veryberrylab.ru/product/skm/,https://veryberrylab.ru/upload/iblock/0d4/0d4e03736f4c87a56a112082a295de37.JPG,,"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.",2,"4890.00 RUB",
647,,"Букеты из клубники Крем-брюле",https://veryberrylab.ru/product/okm/,https://veryberrylab.ru/upload/iblock/5fa/5fa374d28965419cf8b6c3da7ceabc1c.JPG,,"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.",2,"4490.00 RUB",
648,,"Букеты из клубники Крем-брюле",https://veryberrylab.ru/product/okmg/,https://veryberrylab.ru/upload/iblock/85d/85d158740d49237afb32ad43b11ed452.JPG,,"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.",2,"4790.00 RUB",
649,,"Букеты из клубники Крем-брюле",https://veryberrylab.ru/product/okmge/,https://veryberrylab.ru/upload/iblock/696/696d2b6bd4b6d7d3f3617fbc18c55870.JPG,,"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.",2,"5290.00 RUB",
650,,"Букеты из клубники Крем-брюле",https://veryberrylab.ru/product/okmgem/,https://veryberrylab.ru/upload/iblock/65a/65a57bdfc935a434d5e44bda9ade805d.JPG,,"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.",2,"5690.00 RUB",
651,,"Букеты из клубники Крем-брюле",https://veryberrylab.ru/product/okmgm/,https://veryberrylab.ru/upload/iblock/f83/f8356ea14cbc0d404435ffcb50df78bc.JPG,,"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.",2,"5290.00 RUB",
652,,"Букеты из клубники Крем-брюле",https://veryberrylab.ru/product/okme/,https://veryberrylab.ru/upload/iblock/53a/53ac7a973177e6359609f691eddf8961.JPG,,"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.",2,"4890.00 RUB",
653,,"Букеты из клубники Крем-брюле",https://veryberrylab.ru/product/okmem/,https://veryberrylab.ru/upload/iblock/36d/36d77bf9240fd3968299519cea97a33f.JPG,,"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.",2,"4890.00 RUB",
658,,"Букеты из клубники Крем-брюле",https://veryberrylab.ru/product/ookem/,https://veryberrylab.ru/upload/iblock/9b9/9b9f8541cc47671a1aa453e894c7f169.JPG,,"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.",2,"5390.00 RUB",
661,,"Букеты из клубники Крем-брюле",https://veryberrylab.ru/product/sskme/,https://veryberrylab.ru/upload/iblock/55e/55e1237a66eb1ff9fd46acda24186b22.JPG,,"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.",2,"5390.00 RUB",
656,,"Букет с розами Контраст",https://veryberrylab.ru/product/kontrast/,https://veryberrylab.ru/upload/iblock/178/178be9912154155f9d22f7170e2f06bc.jpg,,"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.",30,"13290.00 RUB",
662,,"Букет с розами Светлое счастье",https://veryberrylab.ru/product/svetloe-schaste/,https://veryberrylab.ru/upload/iblock/f23/f23a8283c38237876472f7801da36a36.JPG,,"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.",30,"7190.00 RUB",
732,,"Букет с розами Признание",https://veryberrylab.ru/product/priznanie/,https://veryberrylab.ru/upload/iblock/bb5/bb50067c6a0b240294c450c98e305d5d.jpg,,"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.",30,"4990.00 RUB",
837,,"Букет с розами Встреча в Париже",https://veryberrylab.ru/product/vstrecha-v-parizhe/,https://veryberrylab.ru/upload/iblock/9e5/9e5875ce66097fd828e59b303b11bf51.jpg,,"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.",30,"6090.00 RUB",
838,,"Букет с розами Искренние чувства",https://veryberrylab.ru/product/iskrennie-chuvstva/,https://veryberrylab.ru/upload/iblock/232/2325cc026235c55354d4cc2549071575.jpg,,"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.",30,"8290.00 RUB",
839,,"Букет с розами Перфикционист",https://veryberrylab.ru/product/perfiktsionist/,https://veryberrylab.ru/upload/iblock/faa/faad4829f3e3b8beea5f6f32d01e4d92.jpg,,"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.",30,"8290.00 RUB",
840,,"Букет с розами Сладкий каприз",https://veryberrylab.ru/product/sladkiy-kapriz/,https://veryberrylab.ru/upload/iblock/117/117a00984181e4fa1263376f08dcd592.jpg,,"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.",30,"5590.00 RUB",
856,,"Букет с розами Арома терапия",https://veryberrylab.ru/product/aroma-terapiya/,https://veryberrylab.ru/upload/iblock/255/2556e6bce617a8a475dfe197bd91263e.jpg,,"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.",30,"5590.00 RUB",
665,,"Букеты из клубники Дыхание любви",https://veryberrylab.ru/product/dykhanie-lyubvi/,https://veryberrylab.ru/upload/iblock/4fa/4fae7029c30d14dc1c8ce60ef62d962e.JPG,,"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.",2,"6090.00 RUB",
666,,"Букеты из клубники Дыхание любви",https://veryberrylab.ru/product/ldog/,https://veryberrylab.ru/upload/iblock/b10/b10c36482d49e31a58331ae83aa2acf0.JPG,,"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.",2,"6490.00 RUB",
670,,"Букеты из клубники Дыхание любви",https://veryberrylab.ru/product/dloge/,https://veryberrylab.ru/upload/iblock/32a/32a43dd6cb5c1d205e4c64fa0b28cb96.JPG,,"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.",2,"6990.00 RUB",
671,,"Букеты из клубники Дыхание любви",https://veryberrylab.ru/product/dlogem/,https://veryberrylab.ru/upload/iblock/0ca/0cae987183533a05ddc3ae4d244ee4d2.JPG,,"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.",2,"7590.00 RUB",
672,,"Букеты из клубники Дыхание любви",https://veryberrylab.ru/product/odgm/,https://veryberrylab.ru/upload/iblock/d96/d9673a05fb1959430bca1a2e327c6c93.JPG,,"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.",2,"6990.00 RUB",
673,,"Букеты из клубники Дыхание любви",https://veryberrylab.ru/product/odm/,https://veryberrylab.ru/upload/iblock/22c/22c53849b1dedae1467c1b65f306b808.JPG,,"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.",2,"6590.00 RUB",
